Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	sample-01	sample-02	sample-03	sample-04	sample-05	sample-06	sample-07	sample-08	sample-09	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16
P48036	8	Anxa5	1.0	21.4035943281792	20.95534375111407	21.463057929683764	21.657549051157215	21.763597623163378	21.758559795229164	21.58138300684981	21.621020000809008	21.649469386521986	17.42940361118305	17.733707118002243	NA	NA	NA	NA	NA	NA
P48318	7	Gad1	1.0	18.46274492627006	18.179093211183694	18.319417461015718	18.999021066417765	18.83998047545972	19.004947481213698	18.981534767360724	18.35725004252717	18.89590740810412	14.05791848824491	14.88656686378121	13.420814146438643	14.627554391234035	14.645323324576042	13.208353619057663	13.670687090128862	13.827480835999072
P48320	12	Gad2	1.0	21.290264551703082	20.978931103672547	21.38740861808285	21.811787692461706	21.757110328443122	21.62888953767135	21.47467824227073	21.387784798537083	21.341036579692815	16.978046188609074	16.420171966968223	NA	NA	NA	NA	NA	NA
P48453	8	Ppp3cb	1.0	21.110787287167895	20.905266889049564	21.186553142073596	21.531356771873412	21.206379889901594	21.436608158526195	21.41122804826934	21.36059539195794	21.48993834250893	17.02539600898466	17.09301385448969	NA	NA	NA	NA	NA	NA
P48678	15	Lmna	1.0	21.18343727311115	21.027050397091358	20.96788116341647	21.32435290139235	21.32668218565217	21.43089454390685	21.348628091859307	21.378280146632946	21.452980796326557	16.82164837216845	16.170817267792746	NA	NA	NA	NA	NA	NA
P48722	3	Hspa4l	1.0	20.001832001140187	19.921438725773104	19.802584516372015	20.491701698549797	20.26666357475247	20.37882094530669	20.385057050688204	20.173661790421537	20.1694139807839	16.173843160962626	16.28891682571769	NA	NA	NA	NA	NA	NA
P48758	5	Cbr1	0.9999	21.201759167861237	21.254617074769865	21.11793343736771	21.448307863411735	21.49192825342483	21.69581761391471	21.550102068786046	21.388416852208525	21.58343862432379	17.19728880196894	17.045516615898368	NA	NA	NA	NA	NA	NA
P48771	7	Cox7a2	1.0	24.503738121265442	24.095643737814115	24.575752990663467	24.44281005727517	24.68884834693348	25.101778033029692	25.164675630474015	25.097022240657097	24.923163159712953	20.292198292579762	19.936323349315188	17.610622915613128	NA	18.57672463086694	NA	NA	NA
P48774	1	Gstm5	0.9939	17.914862865083805	17.865121135180907	18.13426646648583	18.456713570331434	18.390776434580857	18.334331238504294	18.123344934176096	18.169698598130744	18.26603390104378	12.659933118870814	13.082917752359874	NA	NA	NA	NA	NA	NA
P48962	50	Slc25a4	1.0	25.135369697702306	24.97333529677583	25.14724300819152	25.615579675341653	25.42728328197493	25.569884882384216	25.48776205199561	25.23946244840427	25.372544952679554	21.035993618802138	20.57706778285033	18.226055453347293	20.638515667930218	19.686225290162035	NA	20.26408469929144	19.68017323914893
P49025	5	Cit	1.0	18.327064895422755	17.891950223143013	18.13311921515857	18.616854957867837	18.429975584305648	18.44441183086408	18.316119109374526	18.439857657309297	18.40108130731495	14.843884120555453	15.158161859219375	NA	NA	NA	NA	NA	NA
P49312	2	Hnrnpa1	0.9966	19.288379648137102	18.836432387417812	18.92811968435117	19.61249920561452	19.55779232932144	19.81342744257632	19.560179407595417	19.319542063348344	19.568371939645665	14.813006022143215	14.668516672065717	NA	NA	NA	NA	NA	NA
P49443	3	Ppm1a	1.0	17.33721835196325	16.461861490429424	17.401736904843762	17.674035868457942	17.26482811743827	17.422482084702384	17.941296467814503	17.790406618228232	17.654666752258716	13.608199732506339	13.020964614239329	NA	NA	NA	NA	NA	NA
P49813	1	Tmod1	0.9984	16.25920984594677	16.31642349724785	16.582165605046068	16.7282401748043	16.2469310174944	16.560951043263074	16.578162904935553	16.707441468812192	16.628639334970856	13.00742887018225	12.812334626729118	NA	NA	NA	NA	NA	NA
P50114	1	S100b	1.0	16.449501326624603	16.080522198994945	16.363585440179648	17.18810483272631	16.725644763586914	16.692846782935426	16.742527882229034	16.365172679445934	16.45437421871373	12.081282129836906	NA	NA	NA	NA	NA	NA	NA
P50153	6	Gng4	1.0	20.395379094975883	19.4547967941287	19.91957108365913	19.989796436825785	19.92825672845494	21.15631638044428	20.91511655414788	20.9278940811052	20.877635059467448	16.126954649754467	16.248356393116165	NA	NA	NA	NA	NA	NA
P50247	2	Ahcy	1.0	19.032886877624716	18.721767030397412	18.95916257154954	19.422664843021714	19.066558515504823	19.159596283568472	19.14102906486764	19.152516105800867	19.122697212105418	15.72472677771659	NA	NA	NA	NA	NA	NA	NA
P50396	29	Gdi1	1.0	21.99028684747447	21.576151873743612	22.035268376822444	22.47471954797388	22.413679074067193	22.313403306866395	22.31611217670754	22.166485574198237	21.997592940145246	17.53048021155792	17.242223080639903	NA	NA	NA	NA	NA	NA
P50516	39	Atp6v1a	1.0	23.978070371139324	23.73227291161746	24.08228300076852	24.46689858920841	24.40400705037945	24.357821539996227	24.290815079325085	24.186501795066757	24.102299883539914	19.703827479834686	19.501484037018404	NA	18.668627161355438	NA	NA	19.413165002323296	19.2512685233464
P50518	25	Atp6v1e1	1.0	23.236550388133804	23.044996499832905	23.266705935720115	23.564288591179917	23.52892224169375	23.669264327747786	23.628113310895653	23.52701508674651	23.63692128597147	18.88780742094122	18.911992517719504	NA	NA	NA	NA	NA	NA
P50580	3	Pa2g4	1.0	19.218305161156234	18.94378384356596	18.93459582313038	19.331330560088926	19.20001030900805	19.53279285385018	19.27867135010765	19.294129302171147	19.43617599438454	NA	NA	NA	NA	NA	NA	NA	NA
P51150	7	Rab7a	1.0	21.87903183525474	21.674060876196293	22.038480940176285	22.371633465023717	22.287639110174997	22.285153524175886	22.085225631867143	22.08976279033529	22.020424479210067	17.48338566842583	17.22514593763899	NA	NA	NA	NA	NA	NA
P51410	2	Rpl9	0.9999	18.000630256902028	17.839001316853146	18.389685503166433	18.675277046051598	18.62591189403591	18.458709587673813	18.423499185538493	18.30643541743708	18.083702860377542	13.153955011171567	13.88583551898697	NA	14.03634719251563	13.69248094898048	NA	NA	NA
P51863	16	Atp6v0d1	1.0	22.71509120878161	22.586345419306962	22.80418355043563	23.26818083810293	23.15198424362935	23.071528501101387	23.071736530618466	22.940751311946258	22.89634098980585	18.23515506110433	17.755328583020052	NA	NA	NA	NA	NA	NA
P51880	5	Fabp7	0.9997	21.32770018539144	21.104741027361126	21.2458826404247	21.642837038532	21.603574002550967	21.406201173053514	21.49439520603991	21.36768712744884	21.37097429987003	15.636819971691903	17.37751669979393	NA	NA	NA	NA	NA	NA
P51881	17	Slc25a5	1.0	24.4774890881007	24.36074964509865	24.55045015061909	24.981764688248443	24.79791839033387	24.7963505866212	24.73788133092355	24.70337497711947	24.645336991860894	20.42365642127923	19.731459798120092	21.555974028102295	21.283491821580686	20.1505118391864	NA	17.18963204087768	NA
P52480	72	Pkm	1.0	24.492131012424043	24.196825653147666	24.585090649674548	24.918759772559127	24.83984335705946	24.921741530109742	24.8786635795334	24.73806565290771	24.66136947161111	20.310342952505238	20.24677696413934	21.707090711539884	20.547088852788708	20.981699123212028	21.72730266084839	21.658544919886058	20.911533089377745
P52503	9	Ndufs6	1.0	22.7199413552288	22.646932246442514	22.845331406464084	23.07356663178444	23.053726412335372	23.134098201470533	23.125759016421092	22.98211746408406	22.969546233979678	18.624220121178848	18.479326877202265	NA	NA	NA	NA	NA	NA
P52760	1	Rida	0.9998	16.61250923921192	16.34908978357221	16.69682212701446	17.129842310059125	17.037162524250267	17.033762734550184	16.88530437143008	17.06831429311773	16.929337268361596	13.013816046007033	13.076874687781109	NA	NA	NA	NA	NA	NA
P53026	9	Rpl10a	0.9996	21.03672227752699	20.943103424167028	21.094329655247385	21.595868031774295	21.44620812435499	21.468685253338514	21.346770188249543	21.239174252085164	21.314044756991773	16.82134761872708	16.854491950301462	NA	NA	NA	14.303646091964618	NA	14.3956113612823
P53702	1	Hccs	0.9826	14.400874850489439	NA	NA	13.680011667822205	NA	14.564202352480553	15.131754933023538	13.696591742674599	NA	NA	NA	NA	NA	NA	NA	NA	NA
P53810	7	Pitpna	1.0	21.221503877479396	20.775629934679024	21.390270106094246	21.50466307427445	21.575143868318666	21.702576328157104	21.93049728819354	21.509596303422796	21.411789740355697	17.412595599432933	17.023672498024105	NA	NA	NA	NA	NA	NA
P53994	10	Rab2a	1.0	22.62267148548265	22.455785905378885	22.797771522669937	23.190089451956677	23.081184181673134	22.987046732456637	22.797730610894117	22.756259348182642	22.805693040513734	18.275900993025378	17.839829600947013	NA	NA	NA	NA	NA	NA
P54071	2	Idh2	0.9993	19.351434367666368	19.080235322311186	19.306792898234875	19.772531686458084	19.557020308156556	19.812061348774943	19.64965543038994	19.586941419479817	19.702860079969224	15.693301370024297	15.42357983430466	NA	NA	NA	NA	NA	NA
P54227	13	Stmn1	1.0	21.53890310152137	21.410227234349676	21.595321556686436	21.825643925402513	21.863346932606866	21.980993380871233	22.028752621142175	21.648465658018637	21.753327231237307	17.084631874100786	16.741201996923632	NA	NA	NA	NA	NA	NA
P54775	1	Psmc4	0.9969	16.97119489976129	17.163035056118442	17.555106417901115	17.765471378150135	17.628892812524814	17.65969298828433	17.81214961988058	17.69686758315413	17.747251802365316	13.138695246090577	13.163888804117077	12.531767976651969	NA	NA	NA	12.240773521361703	12.726814080579913
P55012	9	Slc12a2	1.0	20.87276494343528	20.780244156178657	20.993033915838332	21.31356977088285	21.18247010993908	21.25759082270938	21.237024592379033	21.073380909432615	21.276339158372366	16.33231088581701	16.130620794416313	NA	NA	NA	NA	NA	NA
P55066	3	Ncan	0.9999	18.494322375804593	18.583942050507726	18.384595843372384	18.7446691863092	18.76278215117207	19.009922521954714	18.890997515658402	18.729274057487892	18.902474241433996	14.53944651329841	14.517945695829894	NA	NA	NA	NA	NA	NA
P55088	4	Aqp4	1.0	20.400634170539238	20.28694765752988	20.349539688199794	20.56401621031496	20.53426711478481	20.836268808667658	20.666768686307858	20.6446741803812	20.6496315063016	15.734434819746042	15.400414814830853	NA	NA	NA	NA	NA	NA
P55096	1	Abcd3	1.0	13.419725893320528	13.80725624836536	14.054436013020084	13.179746113164153	13.830823668156322	12.745538029913215	13.034783668709482	13.712595734248085	13.016061414945478	NA	NA	NA	NA	NA	NA	12.656708444314399	NA
P56135	10	Atp5mf	1.0	22.91147722912923	22.625543622796293	22.908393413038983	23.34611952543784	23.044119249560254	23.29359855065455	23.11717215456908	23.117732049017047	23.26471094982886	18.41442291549511	17.996954929197006	NA	NA	NA	NA	NA	NA
P56212	1	Arpp19	0.9955	18.796721485376544	18.97250951774657	19.002230945260887	19.059464593528865	19.241350990181036	19.134612924193387	19.19779835703072	19.15005536260642	19.057876262931813	14.11548032809413	14.670848103115151	NA	NA	NA	NA	NA	NA
P56376	1	Acyp1	1.0	16.976240168163294	16.63056007183283	17.05498955130382	17.44580942994184	17.48142383698762	17.45066002156186	17.457800911303572	17.303252550613333	17.266587886002903	12.7530031204588	12.198702908902838	NA	NA	NA	NA	NA	NA
P56379	1	Atp5mpl	0.9839	17.064810689889637	16.889473284400086	16.097243330650535	16.909895409483696	16.59227937636053	17.888415063949278	18.727799763007763	16.794415300514665	17.261862317584686	11.992999013478656	12.507339173903736	NA	NA	NA	NA	NA	NA
P56382	6	Atp5f1e	0.9992	23.277234124148716	23.1864712896012	23.45075557803616	23.83588982376594	23.624707710900992	23.76511484653563	23.634756290892174	23.509826223498067	23.35519739674194	18.53917242390551	18.114662955749523	NA	NA	NA	NA	NA	NA
P56383	2	Atp5mc2	0.9898	19.66917068437392	18.98687598965364	18.906578819748947	19.44691612421425	19.356494190189597	20.211830042132238	20.782878886876635	19.111954350631994	19.29155239459069	NA	NA	NA	NA	NA	NA	NA	NA
P56391	5	Cox6b1	1.0	22.881959761677315	23.017655901254418	22.855632930608856	23.190796360962203	23.21543380920515	23.22721583256417	23.25061081895752	22.835099411916076	23.241005126270586	18.629899727675863	18.01153746999898	NA	NA	NA	NA	NA	NA
P56399	6	Usp5	0.9999	20.056279761797978	19.93013203726526	19.902756826538536	20.224190653726847	20.031839330237155	20.42489173004621	20.404644716999208	20.067796824494152	20.334424910550805	15.796600726686428	16.481983893171368	NA	NA	NA	NA	NA	NA
P56480	65	Atp5f1b	1.0	26.07339010967412	25.89705383602742	26.23050723770336	26.622681478954135	26.524682766656007	26.47527785093213	26.406665304079905	26.29057245684553	26.31679457526573	21.813145802095736	21.73749979585156	22.02278851678096	23.485015129997013	23.450695643164376	22.376047234353074	21.550245462042565	22.368041451153072
P56564	5	Slc1a3	1.0	22.609154917657534	22.4456281523316	22.82395599749976	23.04546373457343	22.972158907135604	22.99561120242367	22.940156834503586	22.81442476635335	22.866689074263352	18.238386112192643	18.495879914825803	NA	NA	NA	NA	NA	NA
P56695	2	Wfs1	0.9959	17.899629866568777	17.37543097233056	17.72559845426729	18.117100691916328	18.130929884185846	18.207786301558453	18.265282730335016	18.140091863550232	18.195319700137023	14.308339843373307	14.052352189239876	NA	NA	NA	NA	NA	NA
P56812	3	Pdcd5	0.9997	18.652519593674942	18.39888568400463	18.668054611833263	18.992984673560667	19.042131732333925	19.03997452416404	19.12459532926151	19.04767879873052	19.049115843010576	14.707718445189526	14.091928938076336	NA	NA	NA	NA	NA	NA
P56959	4	Fus	1.0	19.53719669095873	19.554730338513775	19.89468305714019	20.265974766234134	20.130791484138353	19.619567833274814	19.504491168529654	19.47926373240643	19.557740799193624	15.486956957557263	15.477993073733385	NA	NA	NA	NA	NA	NA
P57746	19	Atp6v1d	1.0	21.70294626359489	21.47934098233106	21.7610971041935	22.066329128395328	22.0892938764658	22.128278088801586	22.042000016818502	21.927298130946543	22.00953801591654	17.61893075611359	17.207670935671885	NA	NA	NA	NA	NA	NA
P57759	2	Erp29	0.9993	19.248084755350423	18.71127015111316	19.281543952303178	19.46922389816183	19.384407199238908	19.652288715971547	19.35412322614181	19.45437440257708	19.004368863914692	NA	14.84572807355677	NA	NA	NA	NA	NA	NA
P57776	3	Eef1d	1.0	18.381207715252213	18.354119802206547	18.359486438514725	18.572645303737023	18.536340227250843	18.49547520958147	18.37826407120753	18.309320147965305	18.36476594175328	14.510312706061251	13.66089756456258	NA	NA	NA	NA	NA	NA
P57780	7	Actn4	1.0	21.5989217281646	21.395934752518983	21.505710682787765	21.751641735955896	21.82823313109668	21.91562361766641	21.990427583302807	21.729964440476735	21.700467335004724	17.2489005220965	16.65298009963096	NA	NA	NA	NA	NA	NA
P58252	10	Eef2	1.0	21.603063620881237	21.50382848802352	21.701749568958366	22.052467867404474	22.021883599800045	21.95742895813474	21.82615207598908	21.882891973405968	21.877885544277163	17.56440328699084	17.325450466718788	NA	NA	NA	15.477124528373881	NA	NA
P58281	36	Opa1	1.0	22.092705447564118	21.8491508009925	22.13976767969669	22.501545948588127	22.46844141647555	22.441872374185465	22.475053544224735	22.30757645663058	22.401634587819817	17.963327606509356	17.770558205481326	NA	NA	NA	NA	NA	NA
P58321	2	Uchl4	0.9824	18.48964320764979	17.69662652195072	17.790590077595805	18.38069409278902	18.191223985106976	19.758856882365663	18.50734063874747	18.391350285508828	18.234304188268815	14.309550225641553	14.043050688633109	NA	NA	NA	NA	NA	NA
P58404	1	Strn4	0.9977	16.339075054703926	16.200048872580467	16.11521524496815	16.446523167498373	16.478067440145015	16.404325396940557	16.173620144557546	16.39606046682582	16.448684741212684	NA	NA	NA	NA	NA	NA	NA	NA
P58771	6	Tpm1	0.9999	19.370358904663362	18.10131742971789	17.88651184461454	18.320953790890073	18.31204114943828	20.182146587433305	20.970295355973253	18.644887461748205	19.257440503143844	14.706872635118827	14.42529223387473	NA	NA	NA	NA	NA	NA
P59017	3	Bcl2l13	1.0	19.527914828888058	19.252933165254287	19.39464986055836	19.509256312500167	19.371057660241366	19.774956197045203	19.49248614528591	19.29644616147289	19.890481911383542	NA	NA	NA	NA	NA	NA	NA	NA
P59648	3	Fxyd7	1.0	21.578349354073325	21.624229927147137	21.49930378286212	21.78099402032454	21.751505315966693	21.880854607411926	21.707206813112492	21.636563248083426	22.070739436159574	15.90124039925465	15.592691661146985	NA	NA	NA	NA	NA	NA
P59999	4	Arpc4	1.0	21.206129084857675	20.726474819976463	21.17654387716909	21.516785091511224	21.46147962309752	21.436105282547878	21.332824992700424	21.228211459712657	21.253999416711554	16.99514155457804	17.171082982771637	NA	NA	NA	NA	NA	NA
P60041	2	Sst	1.0	17.23245737853795	17.19544228445617	16.75536625530525	17.139502455062942	16.763902224270325	17.615654035908562	17.06716599803454	17.195416212649448	17.432572476210492	NA	NA	NA	NA	NA	NA	NA	NA
P60122	1	Ruvbl1	0.997	16.135001426841406	15.833059645555206	16.34752370316748	16.572665787425368	16.540306735084336	16.60753762898454	16.514360398746856	16.532778213845287	16.476652873008163	11.43107014765777	11.490697445187012	NA	NA	NA	NA	NA	NA
P60202	26	Plp1	1.0	25.643898601699032	25.3642718984057	25.474545264756408	25.904713940889746	25.840196781955147	26.112710370123814	26.137262482744696	25.97150684615479	25.89152943965361	21.22942730839807	21.214129258636767	NA	NA	NA	NA	NA	NA
P60335	4	Pcbp1	1.0	19.82492787182593	19.60862323877295	19.55372544063418	20.121096517314108	19.923673276845754	19.959153740448574	19.92110868041003	19.460629128511545	20.124882068591784	15.23335687807644	NA	NA	NA	NA	NA	NA	NA
P60469	5	Ppfia3	1.0	19.7178638371574	19.389986776198608	19.6503149048974	20.271264553347013	19.976977486863706	20.163137729124074	20.059416259868733	19.891897170659938	19.930556081552496	15.606252175114376	15.495130186566854	NA	NA	NA	NA	NA	NA
